neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,orbiting_body,relative_velocity,miss_distance,is_hazardous,year
3802577,(2018 GY3),27.6,0.0080270317,0.0179489885,Earth,68019.2820206532,39038667.19151509,False,
2367248,367248 (2007 MK13),20.21,0.2412986969,0.5395602892,Earth,34432.7742609307,60846441.755819626,True,2007.0
3721119,(2015 LH14),20.1,0.2538370294,0.5675968529,Earth,26645.2252102862,34617594.532702,False,
2279816,279816 (2000 JE5),19.27,0.3720103103,0.8318403423,Earth,106288.1239924843,8345516.59191071,True,2000.0
3739614,(2016 AJ66),25.3,0.0231502122,0.0517654482,Earth,28324.5270315066,7329155.110798907,False,
2003361,3361 Orpheus (1982 HR),19.56,0.3255029858,0.727846803,Earth,28304.3653990191,68169178.5644834,True,1982.0
2348314,348314 (2005 BC),18.01,0.6645917971,1.4860724357,Earth,73507.3555185544,30420041.272421576,True,2005.0
3714579,(2015 FE120),21.01,0.1669379118,0.3732845187,Earth,55565.1252308304,1205407.531521879,True,2015.0
3144531,(2002 XS90),22.8,0.0732073989,0.1636967205,Earth,68592.6822624095,37515170.41212219,False,
3781359,(2017 QC36),20.7,0.1925550782,0.4305662442,Earth,38082.5415092084,19724320.944792688,True,2017.0
2385605,385605 (2005 EJ225),18.95,0.4310771239,0.9639177525,Earth,87806.5469314394,41494669.817090616,True,2005.0
3837719,(2019 AP6),21.2,0.1529519353,0.3420109247,Earth,56887.0896566401,72519990.13024592,True,2019.0
2613286,613286 (2005 YQ96),20.63,0.1988634532,0.4446721997,Earth,53389.4911889882,45353241.43976944,True,2005.0
2531914,531914 (2013 BW76),18.37,0.5630603897,1.2590413069,Earth,96749.3506758286,59701675.29167988,True,2013.0
3338368,(2006 QQ23),19.76,0.2968622513,0.6638041738,Earth,16813.4819642167,7445434.348715276,True,2006.0
54269717,(2022 GG3),28.9,0.004411182,0.0098637028,Earth,40970.3605133836,1968805.417252518,False,
54317205,(2022 UE3),24.61,0.0318093633,0.0711278987,Earth,35424.7132246194,43606725.861196265,False,
2614134,614134 (2008 TC4),21.65,0.1243240006,0.2779969165,Earth,43767.9567375473,36326041.208266705,True,2008.0
3986743,(2020 BE1),21.56,0.1295850727,0.2897610314,Earth,68491.7090046803,11891623.412796697,True,2020.0
54185134,(2021 PD10),21.95,0.1082816778,0.2421251924,Earth,71641.1779925116,66332087.5044194,False,
54408200,(2023 WZ2),20.88,0.1772372393,0.3963145151,Earth,145679.8082873598,27989500.53343536,True,2023.0
3350633,(2006 TU7),21.9,0.1108038821,0.2477650126,Earth,36011.7330193854,19031408.159963157,True,2006.0
54239541,(2022 BA),21.36,0.1420872067,0.317716653,Earth,82552.0749190909,68070370.77204563,True,2022.0
3791307,(2017 UM52),29.53,0.0033003118,0.0073797216,Earth,36987.2235432421,39447422.263030626,False,
2527977,527977 (2008 EY68),22.3,0.0921626549,0.2060819612,Earth,106995.9138065845,49775341.80602985,False,
3843394,(2019 OQ2),20.24,0.2379879547,0.5321572445,Earth,57296.8675025183,11791377.102200773,True,2019.0
54336642,(2022 YK4),25.76,0.0187307418,0.0418832119,Earth,8192.1481256198,4546805.719164317,False,
2001620,1620 Geographos (1951 RA),15.27,2.3472263753,5.2485577338,Earth,43982.040074657,4982316.743724035,True,1951.0
2141527,141527 (2002 FG7),18.94,0.4330668855,0.9683669947,Earth,75944.4720466446,15424707.335184935,True,2002.0
2292220,292220 (2006 SU49),19.39,0.3520099801,0.7871182442,Earth,14489.4989391663,55685303.826502144,True,2006.0
2439877,439877 (1999 XM141),19.69,0.3065878759,0.6855513317,Earth,44164.8690655644,32711793.215826347,True,1999.0
2444004,444004 (2004 AS1),20.67,0.1952337862,0.4365560173,Earth,46549.2206968589,19658430.368473954,True,2004.0
3781359,(2017 QC36),20.7,0.1925550782,0.4305662442,Earth,64856.7943036708,63140319.06608306,True,2017.0
3277400,(2005 HN3),21.2,0.1529519353,0.3420109247,Earth,34437.2762343567,51682155.07769711,False,
3740915,(2016 BP14),21.05,0.1638909515,0.3664713084,Earth,92159.8265121581,25594460.610662464,True,2016.0
3704143,(2015 AA246),19.53,0.3300311834,0.7379721607,Earth,34595.5629112062,30636191.405079104,False,
54292686,(2022 OE5),23.77,0.0468333233,0.1047224945,Earth,24958.7955521864,12295915.441297809,False,
2612143,612143 (2000 BO28),19.84,0.2861244538,0.6397937287,Earth,56029.2051274114,49398847.38054172,True,2000.0
3384183,(2007 RR12),19.88,0.2809020939,0.6281161771,Earth,75477.4491161138,61839264.25144352,False,
2453707,453707 (2010 XY72),18.73,0.477040198,1.0666943108,Earth,71778.8513177489,50052404.16716867,True,2010.0
2308899,308899 (2006 SL198),18.32,0.5761757511,1.2883681464,Earth,56130.2882646682,62860681.82640579,False,
3760957,(2016 TJ56),24.27,0.037201031,0.0831840342,Earth,59402.9713585565,43042197.53456691,False,
54352295,(2023 FE4),25.28,0.0233644185,0.052244428,Earth,13095.566984051,12876439.011544157,False,
3368737,(2007 DM8),26.2,0.0152951935,0.0342010925,Earth,39476.0812246222,3908246.104045079,False,
3092406,(2001 UU16),24.9,0.0278326768,0.0622357573,Earth,33605.4260258301,4669942.044728302,False,
2454100,454100 (2013 BO73),20.18,0.2446554962,0.5470663205,Earth,64164.045706403,28175089.616426326,True,2013.0
2511002,511002 (2013 MZ5),20.11,0.2526707542,0.5649889822,Earth,53635.8926527427,72723132.42891121,False,
3284923,(2005 OX),20.63,0.1988634532,0.4446721997,Earth,72291.857127196,67081446.901632436,True,2005.0
54209486,(2021 TK15),21.87,0.1123453177,0.2512117673,Earth,110042.3710612631,48582836.8215193,True,2021.0
54053743,(2020 RS),25.4,0.022108281,0.0494356193,Earth,49641.6845627726,44080374.24474976,False,
2678413,678413 (2017 SV20),18.76,0.4704949611,1.0520587161,Earth,45555.566792036,64756330.54919581,True,2017.0
2419880,419880 (2011 AH37),19.83,0.2874451443,0.6427468824,Earth,59217.389991698,42840788.92561705,True,2011.0
2141432,141432 (2002 CQ11),20.06,0.2585562121,0.5781492662,Earth,57233.6410077454,63364286.4803168,True,2002.0
3645200,(2013 OD4),21.04,0.1646474378,0.3681628631,Earth,83926.2750146752,24872767.753768504,True,2013.0
3591886,(2011 YV62),21.3,0.1460679643,0.3266178974,Earth,80970.983678345,22336037.824082103,True,2011.0
2252399,252399 (2001 TX44),19.41,0.3487827332,0.7799019007,Earth,48383.7413313344,60795204.12630974,True,2001.0
54054410,(2020 RX8),19.601,0.3194147569,0.7142331095,Earth,74373.7113441554,46479627.23249632,True,2020.0
2477465,477465 (2009 XZ1),21.71,0.1209358264,0.2704207287,Earth,45784.5802760488,48815636.793193586,True,2009.0
54327480,(2022 WS),28.65,0.0049494276,0.0110672566,Earth,26458.7238656891,63126362.452479705,False,
3691095,(2014 SM260),21.0,0.1677084622,0.3750075218,Earth,79287.2688063838,56212976.05501491,True,2014.0
2066391,66391 Moshup (1999 KW4),16.64,1.2489785407,2.7928009194,Earth,77754.5573067641,42285334.502671905,True,1999.0
54130036,(2021 ER),27.03,0.0104365024,0.0233367288,Earth,64984.277289127,70703300.34506509,False,
2003200,3200 Phaethon (1983 TB),14.4,3.5039264111,7.8350176433,Earth,102657.1593751492,60168046.33724935,True,1983.0
3740498,(2016 AJ193),18.4,0.5553349116,1.2417666126,Earth,60261.7408649302,57586363.01057709,True,2016.0
3526640,(2010 KB61),20.41,0.2200670271,0.4920848322,Earth,79509.4926915103,56172629.50947591,True,2010.0
2523664,523664 (2012 OD1),18.59,0.5088092249,1.1377320144,Earth,129484.7407983586,73145058.15674071,True,2012.0
3596262,(2012 BX34),27.6,0.0080270317,0.0179489885,Earth,34549.5489236284,204243.488586358,False,
3693270,(2014 TS57),21.54,0.1307841086,0.2924421572,Earth,88237.2052319839,66533314.830670394,False,
3699508,(2014 WG365),20.0,0.2658,0.5943468684,Earth,83142.6237119603,66077835.96113626,True,2014.0
2399457,399457 (2002 PD43),19.3,0.3669061375,0.8204270649,Earth,150085.6794152143,63911743.32633281,True,2002.0
2522684,522684 (2016 JP),21.14,0.1572370824,0.3515928047,Earth,32503.9111309675,21664394.385695986,True,2016.0
2481457,481457 (2006 XD2),21.12,0.1586919792,0.3548460529,Earth,71127.3888476194,37627552.35624889,True,2006.0
3071769,(2001 FB90),20.14,0.2492039814,0.5572370428,Earth,109379.7634671868,32670190.69145019,True,2001.0
2152978,152978 (2000 GJ147),19.57,0.3240074354,0.7245026508,Earth,47231.4252673019,64829472.91218237,True,2000.0
3753692,(2016 LO1),25.3,0.0231502122,0.0517654482,Earth,49162.318381548,47782738.49425582,False,
3728857,(2015 SY16),21.58,0.1283970296,0.2871044863,Earth,77810.6280289262,31065200.681811817,True,2015.0
54378880,(2023 QL7),20.72,0.1907897226,0.4266187892,Earth,57765.5255342358,21359430.00223092,True,2023.0
54142826,(2021 HC3),21.57,0.1289896833,0.2884297004,Earth,89502.6296029738,65058640.782211125,True,2021.0
3766677,(2017 BP3),23.5,0.0530340723,0.1185877909,Earth,30790.6561321851,14122617.8717569,False,
3656789,(2014 BX2),21.89,0.1113153296,0.2489086439,Earth,93521.1278935991,10879128.946865672,True,2014.0
2186844,186844 (2004 GA1),17.43,0.8680704579,1.9410645532,Earth,47148.2638525271,31247249.875284337,True,2004.0
3682230,(2014 QC3),20.6,0.2016299194,0.4508582062,Earth,89604.5754677227,49047839.435532734,True,2014.0
3145514,(2003 AA3),20.2,0.2424124811,0.5420507863,Earth,29957.3678350961,11472831.760343706,True,2003.0
2482796,482796 (2013 QJ10),19.6,0.3195618867,0.7145621017,Earth,96041.574872707,58361737.80649843,True,2013.0
3550303,(2010 VG1),20.66,0.1961349444,0.4385710684,Earth,97618.8118897307,69118256.26431318,True,2010.0
3170204,(2003 YS17),21.6,0.1272198785,0.2844722965,Earth,28030.569103244,37167754.86548403,True,2003.0
3712625,(2015 DC200),20.5,0.2111324448,0.4721064988,Earth,150090.6018134178,47129926.929418266,True,2015.0
54415298,(2023 XW5),28.69,0.0048590904,0.0108652564,Earth,66157.9921850908,69776974.19241491,False,
3404768,(2008 EE5),19.71,0.3037770614,0.6792661593,Earth,89294.7758075388,49147337.128467605,True,2008.0
2482796,482796 (2013 QJ10),19.6,0.3195618867,0.7145621017,Earth,44749.5923908498,22451772.615510397,True,2013.0
54431984,(2024 FM3),22.57,0.0813869881,0.1819868378,Earth,36248.6202815581,12145952.298178628,False,
3152317,(2003 GQ22),21.48,0.1344481952,0.3006353038,Earth,54728.1950938499,47354822.47875706,True,2003.0
2494710,494710 (2005 MO13),20.78,0.185590173,0.4149922428,Earth,74398.4047180127,48231013.0146067,True,2005.0
2673713,673713 (2015 FQ117),20.87,0.1780553292,0.3981438198,Earth,49939.62428741,50238663.343898736,True,2015.0
2480822,480822 (1998 YM4),19.66,0.3108529381,0.6950883007,Earth,117861.9669657878,42488765.98897969,True,1998.0
3591688,(2011 YW15),24.7,0.0305179233,0.0682401509,Earth,34276.0981857316,24741982.578870144,False,
3989083,(2020 BZ4),27.6,0.0080270317,0.0179489885,Earth,38598.4975202161,47495818.50115163,False,
54387141,(2023 SM5),26.36,0.0142087207,0.0317716653,Earth,33873.6118482933,12590689.172979116,False,
2365014,365014 (2008 OX2),20.1,0.2538370294,0.5675968529,Earth,114911.0592703826,65411448.31479728,True,2008.0
2065690,65690 (1991 DG),19.06,0.4097839804,0.9163048363,Earth,27935.584684619,23712120.83245742,True,1991.0
3758270,(2016 QE45),21.79,0.1165614595,0.2606393469,Earth,54931.2619738115,5073284.814905115,True,2016.0
3830507,(2018 RR8),19.2,0.3841978911,0.8590926012,Earth,145918.9490656,41425409.83298609,False,
3730574,(2015 TM237),18.15,0.6230960191,1.3932850552,Earth,80201.6851082533,29916371.124563087,True,2015.0
3840701,(2019 FZ),21.36,0.1420872067,0.317716653,Earth,61869.0228897157,50256992.65836282,True,2019.0
2159857,159857 (2004 LJ1),15.47,2.1406958967,4.7867415442,Earth,66990.6314316954,10669503.824503934,True,2004.0
54257607,(2022 EZ6),23.45,0.0542693946,0.1213500554,Earth,35538.736462039,47866761.60400044,False,
2350523,350523 (2000 EA14),21.16,0.1557955241,0.3483693825,Earth,16145.7960001171,32933987.102431875,True,2000.0
3685808,(2014 QX432),19.9,0.2783267681,0.6223575734,Earth,50076.7386833336,24236104.12709386,True,2014.0
3024682,(1999 SE10),20.28,0.233644185,0.5224442801,Earth,27783.8268688745,56587406.14957534,False,
2523818,523818 (2010 SH13),21.27,0.1480999721,0.331161605,Earth,49417.3834792675,67112838.11475898,True,2010.0
3183834,(2004 LB),21.6,0.1272198785,0.2844722965,Earth,66126.7857558319,13958162.031067222,True,2004.0
2005604,5604 (1992 FE),17.38,0.8882904164,1.9862777548,Earth,29901.9907514681,34914419.44565824,True,1992.0
2337075,337075 (1998 QC1),19.81,0.2901048414,0.648694146,Earth,61591.6878199715,24569269.95302198,True,1998.0
3991652,(2020 DX),19.99,0.2670268771,0.5970902489,Earth,75176.1156853152,45666699.25726354,False,
54412465,(2023 XN),23.57,0.0513517179,0.1148259319,Earth,47422.5554835864,6384598.064123314,False,
3368864,(2007 DL41),20.82,0.1822027706,0.4074177807,Earth,94377.1385944544,63636634.99761213,True,2007.0
54431498,(2024 FE1),26.13,0.0157962856,0.0353215683,Earth,21621.9486088035,6071124.763249662,False,
2480823,480823 (1998 YW5),20.24,0.2379879547,0.5321572445,Earth,72506.9756255494,18991598.8502949,False,
3843155,(2019 NY2),21.2,0.1529519353,0.3420109247,Earth,67028.681830118,60953036.83546069,True,2019.0
3772993,(2017 FY101),27.2,0.0096506147,0.0215794305,Earth,92386.665560372,70769231.64192404,False,
3836138,(2018 VZ5),24.8,0.0291443905,0.0651688382,Earth,46589.7134376036,65100540.976429015,False,
54017377,(2020 LG),24.5,0.0334622374,0.0748238376,Earth,28515.3136744223,61368720.188250184,False,
3063058,(2000 WC1),22.52,0.0832827346,0.1862258558,Earth,47414.8292549375,63733320.77418355,True,2000.0
3638380,(2013 JL22),21.3,0.1460679643,0.3266178974,Earth,59858.9218666235,9500302.418273063,True,2013.0
3443859,(2008 YC33),24.3,0.0366906138,0.0820427065,Earth,25089.3234405159,18460034.937912587,False,
2585185,585185 (2017 VT12),20.43,0.2180494405,0.4875733714,Earth,39336.8856314983,20004996.55824541,False,
2387816,387816 (2004 FM17),19.36,0.3569069267,0.7980681497,Earth,41793.9008252512,50288852.24746056,False,
3712536,(2015 DC199),25.7,0.0192555078,0.0430566244,Earth,26499.3828227368,4600286.733292512,False,
2277475,277475 (2005 WK4),20.22,0.2401900301,0.5370812349,Earth,29453.9128717393,41774482.31067258,True,2005.0
2276033,276033 (2002 AJ129),18.78,0.4661814374,1.0424133839,Earth,181806.5459609575,69862507.95641059,True,2002.0
54357208,(2023 HX6),26.02,0.0166170902,0.0371569432,Earth,84715.4785177519,55775089.34148066,False,
2444004,444004 (2004 AS1),20.67,0.1952337862,0.4365560173,Earth,32946.2690634129,18804108.303577296,True,2004.0
2675603,675603 (2015 XE352),20.94,0.1724070324,0.3855138443,Earth,91192.6338740053,72419823.04668196,True,2015.0
3843555,(2019 PZ2),19.81,0.2901048414,0.648694146,Earth,84385.1729124227,14014126.45959614,False,
2005604,5604 (1992 FE),17.38,0.8882904164,1.9862777548,Earth,39338.1925101695,7409711.783579254,True,1992.0
3768613,(2017 BN123),22.6,0.0802703167,0.1794898848,Earth,53370.0168591737,31880300.384283166,False,
3790059,(2017 WO28),22.75,0.0749126183,0.1675097069,Earth,48761.698130365,42734658.2725634,False,
2163132,163132 (2002 CU11),18.61,0.5041444339,1.1273012246,Earth,99735.2786210504,16966295.777865637,True,2002.0
3748480,(2016 FO13),22.9,0.0699125232,0.1563291544,Earth,66642.2418867408,64890670.18444516,False,
2162687,162687 (2000 UH1),18.76,0.4704949611,1.0520587161,Earth,72939.3929998423,56604776.16769805,True,2000.0
3840745,(2019 FM2),20.61,0.2007035141,0.4487867009,Earth,52526.4357608316,56742790.83918161,True,2019.0
2382825,382825 (2003 XB22),19.3,0.3669061375,0.8204270649,Earth,58103.6518537013,54712046.892220445,True,2003.0
3840765,(2019 GJ),24.33,0.0361871997,0.0809170384,Earth,22598.2245069561,12446468.718094563,False,
2310402,310402 (1999 EE5),18.64,0.4972273129,1.1118340719,Earth,63961.3895050998,50439618.25242846,False,
3735539,(2015 WG9),20.39,0.2221032822,0.4966380371,Earth,82207.5434144543,28197259.542047143,True,2015.0
3596491,(2012 BU61),21.48,0.1344481952,0.3006353038,Earth,94280.3435221823,14950572.07040374,True,2012.0
3022970,(1999 SG10),20.76,0.1873074177,0.4188321187,Earth,49355.6011361881,56363470.94376301,True,1999.0
3727642,(2015 RR83),21.3,0.1460679643,0.3266178974,Earth,62173.1597490205,51285922.91867821,False,
3771018,(2017 EZ2),25.1,0.0253837029,0.0567596853,Earth,64262.9344836074,69101535.15687115,False,
54292681,(2022 OY4),21.66,0.1237527837,0.2767196367,Earth,42737.6830714668,30721566.37093577,True,2022.0
3674874,(2014 OY1),19.1,0.4023045798,0.8995803882,Earth,61303.1874898471,18053105.67848082,True,2014.0
2523650,523650 (2011 GQ61),18.59,0.5088092249,1.1377320144,Earth,142470.0449715978,65475684.308754236,True,2011.0
2468910,468910 (2014 KQ76),21.67,0.1231841913,0.2754482254,Earth,36474.431684292,58329037.626969166,True,2014.0
3760542,(2016 TC18),23.61,0.0504144434,0.1127301225,Earth,21084.4960248145,66628463.98280053,False,
2330659,330659 (2008 GG2),23.0,0.0667659413,0.1492931834,Earth,30913.3430167173,44155770.41932616,False,
2405212,405212 (2003 QC10),18.04,0.6554732558,1.4656827575,Earth,131223.3870203417,60557489.96932446,True,2003.0
3530352,(2010 MQ),19.89,0.2796114661,0.6252302454,Earth,80070.2173240229,60261987.47161945,False,
3645192,(2013 ND24),21.2,0.1529519353,0.3420109247,Earth,84586.9042865891,68788073.67422923,True,2013.0
3893637,(2019 VF6),21.15,0.1565146436,0.3499773825,Earth,45083.7042136772,53804407.11423048,True,2019.0
2494690,494690 (2004 JQ1),20.1,0.2538370294,0.5675968529,Earth,58731.9822955854,68696672.60697323,True,2004.0
3837817,(2019 AY9),21.25,0.1494703242,0.3342258056,Earth,67103.9334711767,31134670.08797456,False,
2004450,4450 Pan (1987 SY),17.28,0.930154254,2.0798881414,Earth,79744.4994989646,18557814.978023693,True,1987.0
3748231,(2016 FW3),25.5,0.0211132445,0.0472106499,Earth,23380.5277889933,52546269.6695661,False,
3711779,(2015 DH155),20.9,0.1756123185,0.3926810818,Earth,89973.6835245314,47154774.746670805,True,2015.0
2337053,337053 (1996 XW1),19.05,0.4116754573,0.9205343072,Earth,64654.3667828038,44467031.12282315,False,
2090403,90403 (2003 YE45),17.78,0.7388477866,1.6521138758,Earth,67809.3501933097,62611385.11417492,True,2003.0
2275677,275677 (2000 RS11),19.22,0.3806755436,0.8512163929,Earth,60750.0119675988,50205543.24314838,True,2000.0
2467336,467336 (2002 LT38),20.61,0.2007035141,0.4487867009,Earth,23981.6415066106,10423925.113015532,True,2002.0
3596264,(2012 BA35),23.75,0.0472666667,0.1056914799,Earth,17210.1244397533,4982021.392649294,False,
3183834,(2004 LB),21.6,0.1272198785,0.2844722965,Earth,71785.0807862386,29914880.680984277,True,2004.0
3638380,(2013 JL22),21.3,0.1460679643,0.3266178974,Earth,74401.2640818349,11010036.088907447,True,2013.0
3555162,(2011 AM24),20.51,0.2101623793,0.4699373665,Earth,24080.4121491644,56011989.61125419,True,2011.0
54311855,(2022 SL48),26.73,0.011982708,0.0267941497,Earth,33350.3352537947,6324301.161600901,False,
2399774,399774 (2005 NB7),18.8,0.4619074603,1.0328564805,Earth,38669.5533010943,6316077.183255308,True,2005.0
3674578,(2014 NB52),21.96,0.1077841687,0.2410127282,Earth,50684.5645943,33793192.101644486,True,2014.0
3604304,(2012 KA4),21.16,0.1557955241,0.3483693825,Earth,114023.0397151192,29093173.22563524,True,2012.0
2498548,498548 (2008 GH110),20.04,0.2609486033,0.5834988155,Earth,54429.6353155456,41031685.41298157,False,
3330683,(2006 HT30),20.2,0.2424124811,0.5420507863,Earth,46545.928891438,9461102.256171662,True,2006.0
54272754,(2022 FE6),21.81,0.1154928176,0.258249791,Earth,45573.611721286,23051388.613915496,True,2022.0
2090416,90416 (2003 YK118),18.86,0.4493191996,1.004708274,Earth,64931.3987411495,38152843.89921827,True,2003.0
3449128,(2009 ED1),19.74,0.2996090839,0.6699462782,Earth,59715.8351746229,40807923.202146105,False,
54017378,(2020 LH),22.21,0.0960627415,0.2148028201,Earth,40805.3464678282,53403681.54382954,False,
3448993,(2009 DM45),21.45,0.1363185559,0.3048175575,Earth,49141.2325120348,49389905.09306353,True,2009.0
2286080,286080 (2001 TX1),21.24,0.1501602479,0.3357685218,Earth,69325.156767262,24239044.203952543,True,2001.0
3837522,(2018 YJ2),21.72,0.1203801767,0.2691782583,Earth,75434.1617305742,41759876.95094619,True,2018.0
2152828,152828 (1999 VT25),21.28,0.1474195145,0.3296400556,Earth,47125.4590549015,20957335.19244543,True,1999.0
2612050,612050 (1997 GL3),19.14,0.3949616937,0.8831611957,Earth,115086.8941601148,39952627.37479404,True,1997.0
3838020,(2019 BT2),20.5,0.2111324448,0.4721064988,Earth,45599.4328864208,64741659.815200225,True,2019.0
3299947,(2005 VR7),21.18,0.1543671822,0.3451755128,Earth,47158.1276794229,64248475.55052195,True,2005.0
3368738,(2007 DK8),19.07,0.407901194,0.912094798,Earth,77630.0228773855,38501058.08904523,False,
2673011,673011 (2015 AR45),20.0,0.2658,0.5943468684,Earth,97982.185469755,27320560.956871197,True,2015.0
3733852,(2015 VG64),21.76,0.1181829909,0.2642652014,Earth,64902.3955090448,58959600.966660745,False,
3602702,(2012 HA2),21.3,0.1460679643,0.3266178974,Earth,74821.3627740484,9361913.04900452,False,
3454735,(2009 FY4),21.0,0.1677084622,0.3750075218,Earth,78914.6679072388,48024492.6913183,True,2009.0
3756758,(2016 OK1),19.99,0.2670268771,0.5970902489,Earth,75172.5609855901,34258782.69512617,True,2016.0
3749346,(2016 GD134),23.63,0.049952241,0.1116966065,Earth,15609.3337546642,23980125.955114752,False,
3398654,(2007 YS56),25.7,0.0192555078,0.0430566244,Earth,26144.549281183,33749747.08502205,False,
3615463,(2012 UK171),24.43,0.0345585074,0.0772751717,Earth,33600.3614948774,47800668.6217636,False,
54036655,(2020 NV),22.7,0.0766575574,0.1714115092,Earth,41608.7139586694,16411490.026244598,False,
2162882,162882 (2001 FD58),18.8,0.4619074603,1.0328564805,Earth,70491.4706648783,17832236.69045116,True,2001.0
2138127,138127 (2000 EE14),17.11,1.0059003902,2.249261651,Earth,72598.7055354228,27650873.457745444,True,2000.0
54051346,(2020 QR4),24.4,0.0350392641,0.0783501764,Earth,76341.4421746165,62619372.3987706,False,
3843923,(2019 SF2),23.3,0.058150704,0.130028927,Earth,6210.7850860625,30222116.63330636,False,
3102694,(2001 XP31),22.16,0.0983003302,0.2198062205,Earth,75192.7699570583,42668093.623202235,True,2001.0
54209488,(2021 TO15),25.22,0.024019003,0.0537081235,Earth,37444.965760003,14706339.350790877,False,
3738548,(2015 YJ),28.2,0.0060891262,0.0136157002,Earth,60184.9558473026,71228.647194367,False,
3719196,(2015 JR1),26.1,0.0160160338,0.0358129403,Earth,30882.3526030158,31143282.811345138,False,
3764797,(2016 WJ7),21.68,0.1226182113,0.2741826558,Earth,65147.9815065614,38694704.73771119,True,2016.0
54017037,(2020 JE2),27.6,0.0080270317,0.0179489885,Earth,48133.176534482,3787638.730473444,False,
3071769,(2001 FB90),20.14,0.2492039814,0.5572370428,Earth,84887.7878384323,5155924.174271815,True,2001.0
3879227,(2019 UK),21.94,0.1087814834,0.2432427915,Earth,75803.3971267097,72668948.49927124,True,2019.0
3755345,(2016 NG33),21.5,0.1332155667,0.2978790628,Earth,63536.7781578906,26865046.527923364,True,2016.0
3507181,(2010 CT),20.25,0.2368944994,0.5297122041,Earth,77452.0974740588,42473449.09690422,False,
3714452,(2015 FQ117),20.87,0.1780553292,0.3981438198,Earth,77720.2259034852,18137214.702282187,True,2015.0
54145076,(2021 JN5),18.56,0.5158874663,1.1535594433,Earth,81255.4974815519,53172610.100744165,False,
3393169,(2007 VD12),19.89,0.2796114661,0.6252302454,Earth,44063.0623012068,36734492.17723211,True,2007.0
2144332,144332 (2004 DV24),16.61,1.2663535629,2.8316526503,Earth,116360.0115368353,69503781.61401746,True,2004.0
2163899,163899 (2003 SD220),17.63,0.7916896669,1.7702719124,Earth,60880.0075400441,55263332.56108102,True,2003.0
2549948,549948 (2011 WL2),20.84,0.1805323255,0.4036825521,Earth,29748.3306831251,58610675.90271535,True,2011.0
3741975,(2016 CC30),20.04,0.2609486033,0.5834988155,Earth,95428.6816770814,69556047.54936615,True,2016.0
2398188,398188 Agni (2010 LE15),19.33,0.3618719966,0.8091703835,Earth,69813.9624025566,71874634.8523645,True,2010.0
54382897,(2023 RE9),25.98,0.0169260249,0.0378477424,Earth,31189.6300295628,72050720.8653018,False,
54297618,(2022 QK4),23.79,0.0464039528,0.1037623929,Earth,50282.6897024316,7495255.869827957,False,
3602064,(2012 FP62),20.74,0.1890405519,0.4227075246,Earth,62699.8060990814,45435608.63573125,False,
54373923,(2023 MQ2),25.29,0.0232570687,0.0520043867,Earth,18933.3258595544,9907530.873444833,False,
3786451,(2017 TN6),21.16,0.1557955241,0.3483693825,Earth,48763.441602783,24104659.674382407,True,2017.0
2163348,163348 (2002 NN4),20.08,0.2561857545,0.5728487619,Earth,74351.3547476959,73412035.34755391,True,2002.0
3752779,(2016 JZ5),27.0,0.0105816886,0.023661375,Earth,43753.3892894351,31741527.820070617,False,
3092253,(2000 EM26),22.51,0.0836671502,0.1870854353,Earth,35765.7062543093,27834781.32995378,False,
3125005,(2002 JQ9),19.24,0.3771854893,0.8434123941,Earth,62378.7871154058,8221230.352399396,True,2002.0
54354510,(2023 GA3),21.69,0.1220548318,0.2729229009,Earth,46009.4709588052,43825776.62175416,False,
3564590,(2011 JA),21.44,0.1369477737,0.3062245314,Earth,102968.3088354103,69171337.64269145,True,2011.0
3769806,(2017 DK34),26.8,0.0116025908,0.0259441818,Earth,21452.7890427281,52004294.62805922,False,
3578559,(2011 SF3),20.7,0.1925550782,0.4305662442,Earth,49036.9617178686,44177951.68446552,False,
2480808,480808 (1994 XL1),20.64,0.1979497587,0.4426291165,Earth,70501.538198466,36930084.10684085,True,1994.0
2363027,363027 (1998 ST27),19.64,0.313729225,0.7015198735,Earth,47781.9548281883,55821507.16697574,True,1998.0
3989301,(2020 BP13),21.15,0.1565146436,0.3499773825,Earth,24472.6159355056,5686960.395127488,True,2020.0
3448532,(2009 DH39),18.8,0.4619074603,1.0328564805,Earth,134631.5264099032,39266223.593288206,True,2009.0
2399308,399308 (1993 GD),20.66,0.1961349444,0.4385710684,Earth,49557.1700029316,51366805.59513686,False,
3267783,(2005 DD),20.39,0.2221032822,0.4966380371,Earth,37333.4928318947,22126311.633399397,True,2005.0
3582088,(2011 UK10),25.1,0.0253837029,0.0567596853,Earth,63937.3288445766,56912540.858731866,False,
3612847,(2012 UE34),23.3,0.058150704,0.130028927,Earth,22421.8289773487,34337971.594581105,False,
3781023,(2017 QW17),21.62,0.1260535197,0.2818642388,Earth,55128.7436381744,64908882.16929982,True,2017.0
3591886,(2011 YV62),21.3,0.1460679643,0.3266178974,Earth,61486.0339432817,55679331.10162281,True,2011.0
2477490,477490 (2010 CG18),20.59,0.2025606009,0.4529392731,Earth,20366.9365984213,27128922.18089679,False,
2455184,455184 (2000 ED14),21.23,0.1508533561,0.3373183589,Earth,48862.6050739586,56590255.136290975,True,2000.0
54243728,(2022 BD6),24.47,0.0339277435,0.0758647409,Earth,22787.7781388343,24161794.511766843,False,
